workplace_id,n_visits_5y,n_investigations_5y,days_since_last_visit,primary_naics,n_orders_5y,n_stop_work_5y,n_time_unknown_5y,pct_complied_5y,investigation_ratio,target_serious_2023
1910020,5,2,680,441110.0,9,0,0,0.8888888888888888,0.4,0
1910604,2,2,2145,623221.0,0,0,0,,1.0,0
1910684,4,0,262,448210.0,9,0,0,1.0,0.0,0
1910685,17,17,229,562110.0,23,2,2,0.9130434782608695,1.0,0
1910722,13,11,162,623110.0,2,0,0,1.0,0.8461538461538461,0
1910815,1,1,2139,445310.0,0,0,0,,1.0,0
1910863,3,1,1732,311814.0,4,0,0,1.0,0.3333333333333333,0
1911123,5,5,466,611110.0,1,0,0,1.0,1.0,0
1911133,8,5,80,623999.0,7,0,0,1.0,0.625,0
1911265,2,0,2131,443143.0,8,0,0,1.0,0.0,0
1911639,6,4,318,541990.0,0,0,0,,0.6666666666666666,0
1911737,1,0,2124,416120.0,12,0,0,1.0,0.0,0
1911748,1,0,2125,414210.0,5,0,0,1.0,0.0,0
1911804,3,3,774,611710.0,0,0,0,,1.0,0
1912237,1,0,375,113210.0,0,0,0,,0.0,0
1912315,7,5,709,531112.0,3,0,0,1.0,0.7142857142857143,0
1912358,6,0,2028,442210.0,10,0,0,1.0,0.0,0
1912433,4,1,1740,722511.0,2,0,0,1.0,0.25,1
1912596,3,3,2046,912910.0,0,0,0,,1.0,0
1912648,2,0,2112,541990.0,2,0,0,1.0,0.0,0
1912830,5,4,40,444190.0,10,0,0,1.0,0.8,0
1912932,3,1,39,311821.0,1,0,0,1.0,0.3333333333333333,0
1913091,4,4,187,611110.0,1,0,0,1.0,1.0,0
1913147,1,0,2115,813930.0,0,0,0,,0.0,0
1913149,10,10,1156,493110.0,20,6,3,0.7,1.0,0
1913414,2,0,1892,221310.0,0,0,0,,0.0,0
1913432,3,0,661,452999.0,1,0,0,1.0,0.0,0
1913643,1,0,2110,445291.0,0,0,0,,0.0,0
1913710,2,0,1433,441210.0,5,0,0,1.0,0.0,0
1913903,31,27,590,332329.0,31,1,1,0.967741935483871,0.8709677419354839,0
1914082,5,4,220,332710.0,5,0,0,1.0,0.8,0
1914158,1,1,1754,212323.0,1,0,0,1.0,1.0,0
1914211,5,3,1039,721111.0,15,0,0,1.0,0.6,0
1914294,1,0,2123,448210.0,4,0,0,1.0,0.0,0
1914300,11,10,1494,337121.0,10,0,0,1.0,0.9090909090909091,0
1914301,2,0,2116,446120.0,1,0,0,1.0,0.0,0
1914341,10,2,298,212220.0,17,1,1,0.9411764705882353,0.2,0
1914342,43,17,32,212220.0,70,4,5,0.9428571428571428,0.3953488372093023,0
1914345,14,10,33,493110.0,28,0,0,1.0,0.7142857142857143,0
1914355,2,0,2104,236220.0,6,0,0,1.0,0.0,0
1914468,1,0,2115,417910.0,2,0,0,1.0,0.0,0
1914508,4,4,1856,448210.0,4,0,0,1.0,1.0,0
1914637,1,0,2103,541990.0,14,0,0,1.0,0.0,0
1914651,1,1,2103,611110.0,0,0,0,,1.0,0
1914726,12,7,192,623999.0,5,0,0,1.0,0.5833333333333334,0
1914816,3,2,555,722512.0,0,0,0,,0.6666666666666666,0
1914999,8,6,309,623110.0,0,0,0,,0.75,0
1915117,7,0,393,722512.0,12,0,0,1.0,0.0,0
1915550,1,0,2098,445110.0,4,0,0,1.0,0.0,0
1915882,23,0,64,212220.0,3,0,0,1.0,0.0,1
1915913,10,8,248,811310.0,22,2,2,0.9090909090909091,0.8,1
1916441,1,0,2097,332710.0,6,0,0,1.0,0.0,0
1916597,1,1,2098,339990.0,0,0,0,,1.0,0
1916676,4,2,1709,333110.0,10,0,0,1.0,0.5,1
1917039,3,0,1893,722512.0,12,0,0,1.0,0.0,0
1917040,5,0,1200,722512.0,12,0,0,1.0,0.0,0
1917258,1,0,2090,623210.0,0,0,0,,0.0,0
1917366,4,3,332,453310.0,2,0,0,1.0,0.75,0
1917480,10,10,380,813310.0,2,0,0,1.0,1.0,0
1917573,7,0,1926,312120.0,4,1,1,0.75,0.0,0
1917598,1,0,2088,236220.0,0,0,0,,0.0,0
1917611,9,4,18,561910.0,20,0,0,1.0,0.4444444444444444,0
1917614,9,9,32,332118.0,21,0,0,1.0,1.0,0
1917642,1,1,2089,722511.0,0,0,0,,1.0,0
1917711,3,3,261,623999.0,0,0,0,,1.0,0
1917805,2,2,2062,446120.0,1,0,0,1.0,1.0,0
1917945,11,11,192,493190.0,7,0,0,1.0,1.0,0
1918291,9,0,204,212323.0,24,10,10,0.5833333333333334,0.0,0
1918734,1,0,528,236110.0,0,0,0,,0.0,0
1919476,13,3,502,236110.0,70,6,6,0.9142857142857143,0.23076923076923078,0
1919745,35,31,93,311615.0,52,0,0,1.0,0.8857142857142857,0
1919812,2,0,1941,621210.0,11,0,0,1.0,0.0,0
1920012,4,4,1894,493110.0,7,0,0,1.0,1.0,0
1920216,7,6,709,322299.0,7,0,0,1.0,0.8571428571428571,0
1920351,4,0,1837,323119.0,19,0,0,1.0,0.0,0
1920374,1,0,2074,493190.0,3,0,0,1.0,0.0,0
1920406,2,2,2074,623999.0,5,0,0,1.0,1.0,0
1920610,5,0,1206,212323.0,6,1,1,0.8333333333333334,0.0,0
1920779,13,10,1023,325510.0,36,0,0,1.0,0.7692307692307693,1
1920993,5,5,1626,336390.0,11,0,0,1.0,1.0,0
1921026,8,5,149,311814.0,9,0,0,1.0,0.625,0
1921096,1,0,2069,238160.0,1,0,0,1.0,0.0,0
1921101,16,12,47,453310.0,55,2,2,0.9636363636363636,0.75,0
1921374,6,0,54,811111.0,6,0,0,1.0,0.0,0
1921393,6,0,1238,811111.0,18,1,2,0.9444444444444444,0.0,0
1921396,2,0,2032,722512.0,5,0,0,1.0,0.0,0
1921576,11,11,171,493190.0,13,1,1,0.9230769230769231,1.0,0
1921594,2,2,2048,811310.0,0,0,0,,1.0,0
1921745,1,0,2069,452110.0,2,0,0,1.0,0.0,0
1921868,3,0,277,212398.0,0,0,0,,0.0,0
1921968,9,3,387,311990.0,57,0,0,1.0,0.3333333333333333,0
1921986,5,2,156,493190.0,7,0,0,1.0,0.4,0
1922001,1,0,2066,446120.0,0,0,0,,0.0,0
1922053,4,0,1335,448140.0,2,0,0,1.0,0.0,0
1922056,11,10,1076,238350.0,39,6,7,0.8461538461538461,0.9090909090909091,0
1922195,9,9,46,326290.0,6,1,1,0.8333333333333334,1.0,0
1922228,1,0,2063,722511.0,12,0,0,1.0,0.0,0
1922663,1,0,2069,561990.0,0,0,0,,0.0,0
1922789,2,1,1690,451120.0,0,0,0,,0.5,0
1923027,5,1,437,623110.0,2,0,0,1.0,0.2,0
1923097,1,1,2066,722511.0,2,0,0,1.0,1.0,0
1923240,4,4,390,325410.0,7,0,0,1.0,1.0,0
1923248,3,0,12,321999.0,4,1,1,0.75,0.0,0
1923517,2,2,1660,445310.0,1,0,0,1.0,1.0,0
1923635,3,1,707,445110.0,10,0,0,1.0,0.3333333333333333,1
1923720,4,0,1513,115210.0,0,0,0,,0.0,0
1923827,1,0,2060,236210.0,11,0,0,1.0,0.0,0
1923890,7,3,706,452910.0,9,0,0,1.0,0.42857142857142855,0
1924229,9,1,501,212398.0,4,0,0,1.0,0.1111111111111111,0
1924241,8,4,31,452999.0,22,0,0,1.0,0.5,0
1924399,3,3,1678,621110.0,6,0,0,1.0,1.0,0
1924546,21,18,38,336360.0,3,0,0,1.0,0.8571428571428571,0
1924557,4,2,86,418990.0,14,1,1,0.9285714285714286,0.5,0
1924825,1,1,2059,451119.0,0,0,0,,1.0,0
1924892,5,1,353,453910.0,14,0,0,0.7142857142857143,0.2,0
1925355,4,4,2038,446191.0,12,0,0,1.0,1.0,0
1925473,2,0,1965,713940.0,2,0,0,1.0,0.0,0
1925712,3,1,1530,332710.0,11,0,0,1.0,0.3333333333333333,0
1925973,73,64,31,236110.0,123,12,13,0.8943089430894309,0.8767123287671232,0
1925998,1,0,2047,442298.0,0,0,0,,0.0,0
1926065,1,1,2048,722511.0,0,0,0,,1.0,0
1926145,3,1,1739,453999.0,11,0,0,1.0,0.3333333333333333,1
1926167,1,0,2054,811111.0,7,0,0,1.0,0.0,0
1926337,5,5,142,562110.0,1,0,0,1.0,1.0,0
1926400,2,2,2038,914110.0,0,0,0,,1.0,0
1926579,5,2,385,722511.0,10,0,0,1.0,0.4,0
1926802,1,0,2048,444190.0,0,0,0,,0.0,0
1926961,1,1,2046,611110.0,0,0,0,,1.0,0
1926999,6,5,233,561730.0,0,0,0,,0.8333333333333334,0
1927199,3,0,1919,416320.0,5,0,0,1.0,0.0,0
1927201,4,0,1908,811121.0,9,0,0,1.0,0.0,0
1927567,3,1,836,312140.0,1,0,0,1.0,0.3333333333333333,0
1927655,1,1,2047,812190.0,0,0,0,,1.0,0
1928003,2,2,1403,414110.0,2,0,0,1.0,1.0,0
1928238,1,0,2059,453999.0,0,0,0,,0.0,0
1928241,1,1,2040,713992.0,0,0,0,,1.0,0
1928593,10,2,471,237310.0,10,1,1,0.8,0.2,0
1928627,3,3,1921,914110.0,2,0,0,1.0,1.0,0
1928638,6,1,220,722512.0,4,0,0,1.0,0.16666666666666666,0
1928652,9,5,668,913910.0,0,0,0,,0.5555555555555556,0
1928716,3,3,982,912130.0,0,0,0,,1.0,0
1928752,1,0,2041,441310.0,2,0,0,1.0,0.0,0
1929057,4,0,2005,326111.0,33,2,2,0.9393939393939394,0.0,0
1929398,2,2,1956,722511.0,7,0,0,1.0,1.0,0
1929402,12,5,486,611110.0,1,0,0,1.0,0.4166666666666667,0
1929469,6,2,1201,448140.0,1,0,0,1.0,0.3333333333333333,0
1929800,3,0,193,221111.0,0,0,0,,0.0,0
1929968,6,6,213,322130.0,3,1,1,0.6666666666666666,1.0,0
1930049,1,0,2031,811192.0,0,0,0,,0.0,0
1930052,3,0,1158,212323.0,11,1,5,0.9090909090909091,0.0,0
1930081,4,0,186,238990.0,2,1,1,0.5,0.0,0
1930082,7,0,219,238150.0,4,0,0,1.0,0.0,0
1930097,4,2,1761,611690.0,13,0,0,1.0,0.5,0
1930119,2,1,1601,114114.0,0,0,0,,0.5,0
1930394,2,0,1062,453992.0,4,0,0,1.0,0.0,0
1930426,3,0,1354,339990.0,0,0,0,,0.0,0
1931317,38,37,78,236220.0,38,1,1,0.9736842105263158,0.9736842105263158,0
1931552,7,6,432,713210.0,4,0,0,1.0,0.8571428571428571,0
1932223,3,1,1656,113311.0,3,1,1,0.6666666666666666,0.3333333333333333,1
1932364,1,1,2024,914110.0,0,0,0,,1.0,0
1932465,4,0,1983,722511.0,11,0,0,1.0,0.0,1
1932480,3,3,1894,811111.0,6,0,0,1.0,1.0,0
1932557,5,2,793,561730.0,12,1,1,0.9166666666666666,0.4,0
1932560,5,5,572,332710.0,1,0,0,1.0,1.0,0
1932731,1,0,2026,448140.0,0,0,0,,0.0,0
1932849,3,3,52,321999.0,6,0,0,1.0,1.0,0
1933050,1,0,2017,442298.0,0,0,0,,0.0,0
1933127,19,14,94,236110.0,9,0,0,1.0,0.7368421052631579,0
1933358,4,1,334,323119.0,2,0,0,1.0,0.25,0
1933779,3,3,59,624310.0,0,0,0,,1.0,0
1933820,2,0,192,811490.0,0,0,0,,0.0,0
1934017,2,2,626,541990.0,0,0,0,,1.0,0
1934152,5,5,1380,611510.0,7,0,0,1.0,1.0,0
1934255,18,18,1202,722511.0,15,0,0,1.0,1.0,0
1934397,3,3,1926,713940.0,3,0,0,1.0,1.0,0
1934451,5,0,710,722512.0,8,0,0,1.0,0.0,0
1934557,5,5,1817,914110.0,2,0,0,1.0,1.0,0
1935227,30,28,59,623110.0,5,0,0,1.0,0.9333333333333333,0
1935652,2,2,1853,912150.0,0,0,0,,1.0,0
1935826,10,10,180,624120.0,5,0,0,1.0,1.0,0
1936118,13,8,267,623310.0,24,0,0,1.0,0.6153846153846154,0
1936126,4,0,124,445110.0,5,0,0,1.0,0.0,0
1936336,2,0,212,561730.0,8,0,0,1.0,0.0,0
1936341,8,6,353,323120.0,11,0,0,1.0,0.75,0
1936342,6,6,800,327330.0,20,3,4,0.85,1.0,1
1936396,19,4,25,236110.0,67,8,13,0.8805970149253731,0.21052631578947367,0
1936458,6,6,341,611690.0,14,0,0,1.0,1.0,0
1936507,2,2,1928,722511.0,11,0,0,1.0,1.0,0
1936655,2,0,213,561730.0,9,0,0,1.0,0.0,0
1937071,2,1,1978,722512.0,1,0,0,1.0,0.5,0
1937100,4,0,40,452991.0,4,0,0,1.0,0.0,0
1937332,11,7,79,115110.0,16,0,0,1.0,0.6363636363636364,0
1937477,2,2,1018,333416.0,4,0,0,1.0,1.0,0
1937517,5,0,1256,311990.0,9,0,0,1.0,0.0,0
1937536,1,0,1993,452110.0,3,0,0,1.0,0.0,0
1937538,8,7,242,562110.0,5,1,1,0.8,0.875,0
1938087,5,5,215,913910.0,0,0,0,,1.0,0
1938316,1,1,1991,722512.0,1,0,0,1.0,1.0,0
1938605,6,6,694,311919.0,4,0,0,1.0,1.0,0
1938755,7,6,555,417910.0,14,0,0,1.0,0.8571428571428571,0
1938881,5,0,255,441110.0,7,0,0,1.0,0.0,0
1938938,10,2,922,311990.0,22,0,0,1.0,0.2,0
1938990,1,0,1990,238160.0,0,0,0,,0.0,0
1939217,2,1,58,561310.0,0,0,0,,0.5,0
1939412,105,99,18,622111.0,6,0,0,1.0,0.9428571428571428,0
1939556,7,7,1629,453999.0,9,2,2,0.7777777777777778,1.0,0
1939864,2,2,723,611110.0,0,0,0,,1.0,0
1939894,5,0,1779,722512.0,12,0,0,1.0,0.0,0
1939924,2,0,1942,811111.0,2,0,0,1.0,0.0,0
1940078,7,7,326,332999.0,6,1,1,0.8333333333333334,1.0,0
1940141,4,4,173,722512.0,1,0,0,1.0,1.0,0
1940172,10,8,521,493110.0,10,0,0,1.0,0.8,0
1940337,7,0,87,212323.0,33,3,13,0.9090909090909091,0.0,0
1940605,3,3,1922,337110.0,0,0,0,,1.0,0
1940630,3,3,1963,453999.0,14,4,4,0.7142857142857143,1.0,0
1940934,5,0,1087,541940.0,5,0,0,1.0,0.0,0
1940961,2,0,1929,722511.0,3,0,0,1.0,0.0,0
1941030,4,4,708,323115.0,2,0,0,1.0,1.0,0
1941109,2,2,1307,484222.0,1,0,0,1.0,1.0,0
1941292,2,2,228,811490.0,0,0,0,,1.0,1
1941375,21,18,318,418990.0,11,0,0,1.0,0.8571428571428571,0
1941590,1,1,1977,624120.0,0,0,0,,1.0,0
1941594,2,0,1906,811122.0,3,0,0,1.0,0.0,0
1941819,2,0,858,238990.0,0,0,0,,0.0,0
1942125,1,0,1970,561730.0,5,0,0,0.6,0.0,0
1942182,9,9,596,311940.0,7,0,0,1.0,1.0,0
1942415,2,2,15,448120.0,0,0,0,,1.0,0
1942491,1,0,1969,445110.0,14,0,0,1.0,0.0,0
1942691,12,9,208,623310.0,14,0,0,1.0,0.75,0
1942727,1,1,1943,311990.0,2,0,0,1.0,1.0,0
1943618,2,0,163,212323.0,0,0,0,,0.0,0
1943942,3,2,509,442298.0,1,0,0,1.0,0.6666666666666666,0
1944094,5,5,52,722512.0,11,0,0,1.0,1.0,0
1944141,2,0,1769,451119.0,2,0,0,1.0,0.0,0
1944156,4,1,129,238299.0,1,0,0,1.0,0.25,0
1944251,6,5,24,623999.0,10,0,0,1.0,0.8333333333333334,0
1944509,2,0,491,448210.0,2,0,0,1.0,0.0,0
1944510,1,0,1961,448120.0,2,0,0,1.0,0.0,0
1944560,2,1,834,237310.0,0,0,0,,0.5,0
1944750,5,2,605,453999.0,9,2,2,0.7777777777777778,0.4,0
1944879,2,0,65,446199.0,0,0,0,,0.0,0
1945002,1,0,1957,453999.0,0,0,0,,0.0,0
1945240,1,1,1958,551113.0,0,0,0,,1.0,0
1945298,3,0,1864,332999.0,8,1,1,0.875,0.0,0
1945305,3,0,339,722512.0,0,0,0,,0.0,0
1945413,2,0,935,446110.0,2,0,0,1.0,0.0,0
1945414,3,3,744,624220.0,0,0,0,,1.0,0
1945470,3,3,1921,811121.0,4,0,0,1.0,1.0,0
1945603,17,14,149,621610.0,0,0,0,,0.8235294117647058,0
1945732,2,0,1950,441320.0,1,0,0,1.0,0.0,0
1945824,4,3,745,721111.0,2,0,0,1.0,0.75,0
1945834,4,4,106,562990.0,5,1,1,0.8,1.0,0
1945873,4,2,61,332118.0,2,0,0,1.0,0.5,0
1946015,2,1,1781,485110.0,1,0,0,1.0,0.5,0
1946387,2,0,1192,212323.0,0,0,0,,0.0,0
1946434,25,16,29,622111.0,7,0,0,1.0,0.64,0
1946523,7,6,382,238110.0,14,2,2,0.8571428571428571,0.8571428571428571,0
1946533,8,0,40,236220.0,5,0,0,1.0,0.0,0
1946692,16,5,162,212220.0,59,13,13,0.7796610169491526,0.3125,1
1947046,3,3,1125,541920.0,1,0,0,1.0,1.0,0
1947083,2,2,1942,332999.0,2,0,0,1.0,1.0,0
1947086,3,0,1860,453999.0,2,0,0,1.0,0.0,0
1947389,3,0,305,442110.0,6,0,0,1.0,0.0,0
1947391,10,6,205,532280.0,12,0,0,1.0,0.6,0
1947486,5,0,583,212323.0,17,1,7,0.9411764705882353,0.0,0
1947633,5,1,900,444130.0,8,0,1,0.75,0.2,0
1947674,6,4,190,236110.0,0,0,0,,0.6666666666666666,1
1947679,13,9,143,453999.0,16,0,0,1.0,0.6923076923076923,0
1948045,2,0,1934,326198.0,5,0,0,1.0,0.0,0
1948188,2,0,1893,453910.0,3,0,0,1.0,0.0,0
1948405,2,2,1934,611110.0,0,0,0,,1.0,0
1948747,2,1,1926,561612.0,3,0,0,1.0,0.5,0
1948750,3,0,1907,713940.0,8,0,0,1.0,0.0,0
1949020,5,3,243,238990.0,1,0,0,1.0,0.6,0
1949245,1,0,298,444120.0,0,0,0,,0.0,0
1949476,9,5,48,623999.0,7,0,0,1.0,0.5555555555555556,0
1950044,3,3,1809,722511.0,7,0,0,1.0,1.0,0
1950353,1,1,1928,311990.0,1,0,0,1.0,1.0,0
1950543,7,0,1555,446110.0,8,0,0,1.0,0.0,0
1950738,31,23,23,326290.0,71,1,1,0.9859154929577465,0.7419354838709677,0
1950832,1,0,1928,811111.0,3,0,0,1.0,0.0,0
1950989,1,0,1930,451119.0,0,0,0,,0.0,0
1951715,5,5,219,445110.0,13,0,0,1.0,1.0,0
1952148,8,8,1794,332999.0,12,0,0,1.0,1.0,0
1952185,3,3,1801,722511.0,3,0,0,1.0,1.0,0
1952348,3,2,1355,448140.0,0,0,0,,0.6666666666666666,0
1952539,5,0,173,212314.0,20,0,0,1.0,0.0,1
1952615,2,1,1702,339990.0,16,0,0,1.0,0.5,0
1952649,1,0,1914,518210.0,0,0,0,,0.0,0
1952764,18,4,198,236110.0,36,6,7,0.75,0.2222222222222222,0
1952929,7,6,144,722310.0,0,0,0,,0.8571428571428571,0
1952985,13,9,67,623999.0,2,0,0,1.0,0.6923076923076923,0
1953026,2,0,1873,624190.0,3,0,0,1.0,0.0,0
1953090,6,3,332,453910.0,4,0,0,1.0,0.5,0
1953092,2,2,648,441110.0,1,0,0,1.0,1.0,0
1953110,2,0,396,212323.0,7,2,2,0.7142857142857143,0.0,1
1953149,4,0,220,443143.0,3,0,0,1.0,0.0,0
1953440,5,5,346,721111.0,5,0,0,1.0,1.0,0
1954043,13,11,122,321911.0,21,3,3,0.8571428571428571,0.8461538461538461,0
1954258,4,0,1405,444190.0,2,0,0,1.0,0.0,0
1954448,14,8,11,311940.0,26,2,2,0.9230769230769231,0.5714285714285714,0
1954554,25,14,134,236220.0,26,0,0,1.0,0.56,0
1955063,3,1,1369,722511.0,3,0,0,1.0,0.3333333333333333,0
1955637,3,0,707,452110.0,7,1,1,0.8571428571428571,0.0,0
1955748,1,1,1902,445110.0,0,0,0,,1.0,0
1955821,2,0,1901,413110.0,4,0,0,1.0,0.0,0
1955878,2,2,1572,488410.0,4,0,0,1.0,1.0,1
1956355,5,4,501,541330.0,0,0,0,,0.8,0
1956610,1,1,1899,611110.0,0,0,0,,1.0,0
1956784,24,20,11,331210.0,74,3,3,0.9594594594594594,0.8333333333333334,0
1957841,2,0,1797,413190.0,4,0,0,1.0,0.0,0
1957878,1,0,1895,493110.0,3,0,0,1.0,0.0,0
1957969,1,0,1893,621110.0,2,0,0,1.0,0.0,0
1957972,2,0,190,624190.0,2,0,0,1.0,0.0,0
1958114,1,1,1893,454390.0,0,0,0,,1.0,0
1958415,2,2,556,611110.0,2,0,0,1.0,1.0,0
1958651,3,2,59,336360.0,7,0,0,1.0,0.6666666666666666,0
1958684,2,0,1856,238220.0,15,0,0,1.0,0.0,0
1959062,8,5,226,331210.0,3,0,0,1.0,0.625,0
1959201,1,1,1886,441220.0,1,0,0,1.0,1.0,1
1960363,1,1,1860,722511.0,14,0,0,1.0,1.0,0
1960470,2,2,1887,621210.0,1,0,0,1.0,1.0,0
1960474,20,17,73,622210.0,5,0,0,1.0,0.85,0
1960615,1,1,1887,447110.0,1,0,0,1.0,1.0,0
1962859,2,0,1859,333245.0,4,0,0,1.0,0.0,0
1962864,11,11,673,311990.0,26,3,2,0.8846153846153846,1.0,0
1962886,1,0,1885,493190.0,10,0,0,1.0,0.0,0
1963482,3,3,1418,238990.0,3,0,0,1.0,1.0,0
1963495,3,2,1789,453310.0,23,0,0,1.0,0.6666666666666666,0
1963571,4,3,81,442110.0,14,0,0,1.0,0.75,0
1963706,1,1,1880,453999.0,0,0,0,,1.0,0
1964341,1,1,1879,238320.0,0,0,0,,1.0,0
1964699,3,3,155,335311.0,0,0,0,,1.0,0
1965027,18,0,12,212315.0,39,2,2,0.9487179487179487,0.0,1
1965062,1,0,1871,321999.0,9,0,0,1.0,0.0,0
1965170,2,2,1837,624220.0,1,0,0,1.0,1.0,0
1965261,1,0,1870,418390.0,5,0,0,1.0,0.0,0
1966537,1,1,1867,611110.0,0,0,0,,1.0,0
1966593,3,2,473,621390.0,2,0,0,1.0,0.6666666666666666,0
1967013,4,4,1639,448210.0,6,0,0,1.0,1.0,0
1967322,4,0,283,448140.0,12,0,0,1.0,0.0,0
1967540,1,0,1863,453999.0,2,0,0,1.0,0.0,0
1967575,4,0,1591,722512.0,13,0,0,1.0,0.0,0
1967580,1,1,1864,722511.0,8,0,0,1.0,1.0,0
1967740,2,0,1857,453220.0,9,0,0,1.0,0.0,1
1967790,4,4,967,445110.0,2,1,1,0.5,1.0,0
1967888,3,0,1508,452991.0,7,0,0,1.0,0.0,0
1968330,2,2,864,323115.0,0,0,0,,1.0,0
1968331,1,0,1858,312120.0,13,0,0,1.0,0.0,0
1968337,3,0,87,445110.0,14,0,0,1.0,0.0,0
1968402,1,0,1864,236220.0,0,0,0,,0.0,0
1968405,4,0,88,236220.0,0,0,0,,0.0,0
1968626,4,0,1244,327990.0,6,0,0,1.0,0.0,0
1968740,29,27,10,236110.0,35,3,3,0.9142857142857143,0.9310344827586207,0
1968845,1,1,1857,326122.0,0,0,0,,1.0,0
1968977,8,8,25,445110.0,22,1,1,0.9545454545454546,1.0,0
1969298,1,1,1852,561440.0,0,0,0,,1.0,0
1969784,2,0,1807,444120.0,5,0,0,1.0,0.0,0
1969839,4,2,1254,551114.0,1,0,0,1.0,0.5,0
1970281,4,0,609,445110.0,14,0,0,1.0,0.0,0
1970346,6,2,1183,236220.0,2,0,0,1.0,0.3333333333333333,0
1970402,2,2,1788,237990.0,0,0,0,,1.0,0
1970846,2,0,1769,452999.0,1,0,0,1.0,0.0,0
1970875,11,3,190,236110.0,40,2,2,0.95,0.2727272727272727,0
1971083,8,5,57,623110.0,8,0,0,1.0,0.625,0
1971228,2,0,1843,811121.0,14,0,0,1.0,0.0,0
1971311,3,2,1699,488490.0,9,0,0,1.0,0.6666666666666666,0
1971546,9,5,111,493110.0,1,0,0,1.0,0.5555555555555556,0
1971738,4,3,388,811310.0,2,0,0,1.0,0.75,0
1971936,5,0,1772,323119.0,25,0,0,1.0,0.0,0
1972149,1,1,1839,445110.0,0,0,0,,1.0,0
1972192,14,12,85,414110.0,1,0,0,1.0,0.8571428571428571,0
1972249,3,0,1179,721111.0,2,0,0,1.0,0.0,0
1972317,1,0,1846,333248.0,0,0,0,,0.0,0
1972669,1,1,235,611110.0,0,0,0,,1.0,0
1972871,2,0,1732,321999.0,26,4,4,0.8461538461538461,0.0,0
1972958,5,5,1073,339110.0,6,0,0,1.0,1.0,0
1973098,14,14,109,488210.0,1,0,0,1.0,1.0,0
1973162,3,3,86,333248.0,15,1,1,0.9333333333333333,1.0,0
1973167,2,2,1068,561210.0,1,0,0,1.0,1.0,0
1973368,5,4,1011,311990.0,2,1,1,0.5,0.8,0
1973599,4,3,351,623210.0,5,0,0,1.0,0.75,0
1973624,2,0,1761,722512.0,12,0,0,1.0,0.0,0
1973821,4,4,788,333130.0,4,1,1,0.75,1.0,0
1974085,2,0,383,453999.0,4,0,0,1.0,0.0,0
1974090,1,0,1822,453910.0,3,0,0,1.0,0.0,0
1974173,9,0,106,238220.0,15,0,0,1.0,0.0,0
1974213,3,3,628,561210.0,0,0,0,,1.0,0
1974312,1,1,1822,722511.0,2,0,0,1.0,1.0,0
1974397,2,0,193,236220.0,3,0,0,1.0,0.0,0
1974420,24,22,75,623110.0,5,0,0,1.0,0.9166666666666666,0
1974558,1,0,1818,621210.0,0,0,0,,0.0,0
1974581,2,2,544,332999.0,8,0,0,1.0,1.0,0
1974665,13,10,94,238210.0,0,0,0,,0.7692307692307693,0
1974729,4,4,697,493110.0,12,0,0,1.0,1.0,0
1974774,6,1,141,623310.0,5,0,0,1.0,0.16666666666666666,0
1974820,3,3,1003,337213.0,7,0,0,1.0,1.0,0
1974910,2,2,564,325999.0,0,0,0,,1.0,0
1974958,4,0,178,445110.0,3,0,0,1.0,0.0,0
1975005,2,0,444,452999.0,0,0,0,,0.0,0
1975009,4,4,676,326198.0,3,0,0,1.0,1.0,0
1975011,4,1,691,332321.0,11,0,0,1.0,0.25,0
1975047,22,15,254,236110.0,37,4,4,0.8918918918918919,0.6818181818181818,0
1975287,2,2,1769,541110.0,0,0,0,,1.0,0
1975586,2,0,1730,722511.0,11,1,2,0.9090909090909091,0.0,0
1975774,1,0,1809,722511.0,2,0,0,1.0,0.0,0
1975846,5,2,11,339990.0,2,0,0,1.0,0.4,0
1975883,7,7,697,416210.0,7,0,0,1.0,1.0,0
1976910,3,3,542,722512.0,2,1,1,0.5,1.0,0
1977092,4,4,1746,811119.0,12,0,0,1.0,1.0,0
1977104,8,6,325,236210.0,4,0,0,1.0,0.75,0
1977241,2,2,1810,621990.0,0,0,0,,1.0,0
1977398,1,0,1804,418990.0,1,0,0,1.0,0.0,0
1977504,4,4,250,611110.0,1,0,0,1.0,1.0,0
1977538,1,0,1804,448140.0,1,0,0,1.0,0.0,0
1977539,1,0,1804,448130.0,3,0,0,1.0,0.0,0
1977597,6,6,31,454390.0,8,0,0,1.0,1.0,0
1977786,4,4,388,445110.0,0,0,0,,1.0,0
1977802,1,0,1807,333619.0,1,0,0,1.0,0.0,0
1977881,3,3,877,621210.0,13,0,0,1.0,1.0,0
1977961,2,0,1782,312120.0,10,0,0,1.0,0.0,0
1977981,12,10,99,311614.0,2,0,0,1.0,0.8333333333333334,0
1978168,11,4,610,236110.0,19,3,4,0.8421052631578947,0.36363636363636365,1
1978230,3,1,576,561710.0,3,0,0,1.0,0.3333333333333333,0
1978343,1,1,393,221210.0,0,0,0,,1.0,0
1978802,2,0,1766,311811.0,5,0,0,1.0,0.0,0
1979027,1,0,1795,418410.0,0,0,0,,0.0,0
1979028,4,0,9,337110.0,18,0,0,1.0,0.0,0
1979150,9,8,150,452110.0,18,0,0,1.0,0.8888888888888888,0
1979161,1,0,840,623110.0,0,0,0,,0.0,0
1979187,1,0,1800,452999.0,5,0,0,1.0,0.0,0
